CARRIER,CODE,NAME
MSCU,CENTRAL-AMERICA,CENTRAL AMERICA EXPRESS SERVICE
MSCU,CHINOOK,CHINOOK
MSCU,CHITTAGONG-FDR,CHITTAGONG FEEDER SERVICE
MSCU,COLOMBO - KRISHAPATNAM,COLOMBO - KRISHAPATNAM - KAKINADA SERVICE
MSCU,COLOMBO-HALDIA,COLOMBO - HALDIA - KRISHNAPATNAM SERVICE
MSCU,COLOMBO-KOLKATA,COLOMBO - KOLKATA FEEDER SERVICE
MSCU,COLOMBO-TUTICORIN FEEDER,COLOMBO - TUTICORIN FEEDER SERVICE
MSCU,COLOMBO-VIZAG,COLOMBO - VIZAG SERVICE
MSCU,COM-FEEDER-SGSINMYKCH,COMMERCIAL FEEDER SERVICE
MSCU,CONDOR,CONDOR SERVICE
MSCU,DOLPHIN,DOLPHIN SERVICE
MSCU,DOUALA-EXP,DOUALA EXPRESS FEEDER SERVICE
MSCU,DRAGON,DRAGON SERVICE
MSCU,EAST-AFRICA,EAST AFRICA EXPRESS SERVICE
MSCU,EASTAFRICA-REDSEA,EAST AFRICA - RED SEA SERVICE
MSCU,EAST-NIGERIA-FDR,EAST NIGERIA FEEDER SERVICE
MSCU,EAST_NIGERIA-GABON FDR,EAST NIGERIA - GABON FEEDER SERVICE
MSCU,ECUADOR-NWC,ECUADOR - NORTH AMERICA WEST COAST SERVICE
MSCU,EMERALD,EMERALD SERVICE
MSCU,EMPIRE,ASIA - UNITED STATES OF AMERICA - EAST COAST - EMPIRE SERVICE
MSCU,EQUADOR-FDR,NEW EQUADOR FEEDER SERVICE
MSCU,FALCON,NEW FALCON EXPRESS SERVICE
MSCU,FDR-AEAUHAEAJM,COMMERCIAL FEEDER SERVICE
MSCU,FDR-AEAUHAEQIW,COMMERCIAL FEEDER SERVICE
MSCU,FDR-AEAUHAERKT,COMMERCIAL FEEDER SERVICE
MSCU,FDR-AEAUHAESHJ,COMMERCIAL FEEDER SERVICE
MSCU,FDR-AEAUHSAJUB,COMMERCIAL FEEDER SERVICE
MSCU,FDR-AEJEABHKBS,COMMERCIAL FEEDER SERVICE
MSCU,FDR-AEJEAKMYVA,COMMERCIAL FEEDER SERVICE
MSCU,FDR-AESHJAEJEA,COMMERCIAL FEEDER SERVICE
MSCU,FDR-ARBUEARUSH,COMMERCIAL FEEDER SERVICE
MSCU,FDR-ARBUEPYPIL,COMMERCIAL FEEDER SERVICE
MSCU,FDR-ARBUEPYTVT,COMMERCIAL FEEDER SERVICE
MSCU,FDR-ARROSUYMVD,COMMERCIAL FEEDER SERVICE
MSCU,FDR-ARUSHARBUE,COMMERCIAL FEEDER SERVICE
MSCU,FDR-ARZAEUYMVD,COMMERCIAL FEEDER SERVICE
MSCU,FDR-BEANRGBBEL,COMMERCIAL FEEDER SERVICE
MSCU,FDR-BEANRIEORK,COMMERCIAL FEEDER SERVICE
MSCU,FDR-BRPVHBRMAO,COMMERCIAL FEEDER SERVICE
MSCU,FDR-CNFOCCNXMN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-CNNSACNYTN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-DEHAMNOFRK,COMMERCIAL FEEDER SERVICE
MSCU,FDR-DEHAMNOFRO,COMMERCIAL FEEDER SERVICE
MSCU,FDR-DOCAUGTSTC,CAUCEDO - PUERTO SANTO TOMAS DE CASTILLA FEEDER
MSCU,FDR-DOCAUGYGEO,COMMERCIAL FEEDER SERVICE
MSCU,FDR-DOCAUHTPAP,COMMERCIAL FEEDER SERVICE
MSCU,FDR-DOCAUJMKIN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-DOCAUSRPBM,COMMERCIAL FEEDER SERVICE
MSCU,FDR-DOCAUTTPOS(SUN),COMMERCIAL FEEDER SERVICE
MSCU,FDR-DOCAUTTPTS,COMMERCIAL FEEDER SERVICE
MSCU,FDR-DOHAIJMKIN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-ESLPAMRNDB,COMMERCIAL FEEDER SERVICE
MSCU,FDR-GBHULBEANR,COMMERCIAL FEEDER SERVICE
MSCU,FDR-GBHULGBFXT,COMMERCIAL FEEDER SERVICE
MSCU,FDR-HTPAPDOCAU,COMMERCIAL FEEDER SERVICE
MSCU,FDR-IDJKTIDMAK,COMMERCIAL FEEDER SERVICE
MSCU,FDR-IDMAKIDJKT,COMMERCIAL FEEDER SERVICE
MSCU,FDR-IDPDGIDJKT,COMMERCIAL FEEDER SERVICE
MSCU,FDR-IDPLMIDJKT(SAT),COMMERCIAL FEEDER SERVICE
MSCU,FDR-IEORKBEANR,COMMERCIAL FEEDER SERVICE
MSCU,FDR-INCOKLKCMB(THU),COMMERCIAL FEEDER SERVICE
MSCU,FDR-INHALLKCMB,COMMERCIAL FEEDER SERVICE
MSCU,FDR-INKRILKCMB(1),COMMERCIAL FEEDER SERVICE
MSCU,FDR-INNMLLKCMB(1),COMMERCIAL FEEDER SERVICE
MSCU,FDR-INTUTLKCMB,COMMERCIAL FEEDER SERVICE
MSCU,FDR-INVTZLKCMB,COMMERCIAL FEEDER SERVICE
MSCU,FDR-IQUQRAEJEA(1),COMMERCIAL FEEDER SERVICE
MSCU,FDR-JMKINDMRSU,COMMERCIAL FEEDER SERVICE
MSCU,FDR-JMKINDOCAU,COMMERCIAL FEEDER SERVICE
MSCU,FDR-JMKINLCCAS,COMMERCIAL FEEDER SERVICE
MSCU,FDR-JMKINPAMIT,COMMERCIAL FEEDER SERVICE
MSCU,FDR-JPAXTKRPUS,COMMERCIAL FEEDER SERVICE
MSCU,FDR-JPCHBKRPUS,COMMERCIAL FEEDER SERVICE
MSCU,FDR-JPSDJJPYOK,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KEMBATZZNZ,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KHSCHSGSIN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPAXT,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPCHB,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPFKY,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPHHE,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPHIC,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPHKD,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPHMD,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPHSM,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPIMB,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPIWK,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPKIJ,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPKMJ,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPKNZ,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPKUH,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPMYJ,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPNAH,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPNAO,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPNGS,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPONA,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPSDJ,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPSHS,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPSKT,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPTAK,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPTKY,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPTMK,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPTRG,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPUBJ,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSJPYAT,COMMERCIAL FEEDER SERVICE
MSCU,FDR-KRPUSRUVYP,COMMERCIAL FEEDER SERVICE
MSCU,FDR-LCCASJMKIN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-LKCMBBDCGP,COMMERCIAL FEEDER SERVICE
MSCU,FDR-LKCMBINCOK,COMMERCIAL FEEDER SERVICE
MSCU,FDR-LKCMBINHAL,COMMERCIAL FEEDER SERVICE
MSCU,FDR-LKCMBINNML,COMMERCIAL FEEDER SERVICE
MSCU,FDR-LKCMBINTUT(SUN),COMMERCIAL FEEDER SERVICE
MSCU,FDR-LKCMBINVTZ,COMMERCIAL FEEDER SERVICE
MSCU,FDR-LKCMBMVMLE,COMMERCIAL FEEDER SERVICE
MSCU,FDR-MMRGNSGSIN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-NLRTMGBHUL,COMMERCIAL FEEDER SERVICE
MSCU,FDR-NLRTMNOFRK,COMMERCIAL FEEDER SERVICE
MSCU,FDR-NLRTMNOSAT,COMMERCIAL FEEDER SERVICE
MSCU,FDR-PACTBPABLB,COMMERCIAL FEEDER SERVICE
MSCU,FDR-PAMITHTPAP,COMMERCIAL FEEDER SERVICE
MSCU,FDR-PARODPAMIT,COMMERCIAL FEEDER SERVICE
MSCU,FDR-PHBTGCNYTN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-PHGESSGSIN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-PYPILUYMVD,COMMERCIAL FEEDER SERVICE
MSCU,FDR-PYTVTUYMVD,COMMERCIAL FEEDER SERVICE
MSCU,FDR-QAHMDINMUN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-SGSINKHKOS,COMMERCIAL FEEDER SERVICE
MSCU,FDR-SGSINMMRGN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-SGSINPHDVO,COMMERCIAL FEEDER SERVICE
MSCU,FDR-THSGZSGSIN,COMMERCIAL FEEDER SERVICE
MSCU,FDR-USPEFBZBZE,COMMERCIAL FEEDER SERVICE
MSCU,FDR-UYMVDARROS,COMMERCIAL FEEDER SERVICE
MSCU,FDR-UYMVDARZAE,COMMERCIAL FEEDER SERVICE
MSCU,FDR-UYMVDPYBCM,COMMERCIAL FEEDER SERVICE
MSCU,FDR-UYMVDPYPIL,COMMERCIAL FEEDER SERVICE
MSCU,FDR-UYMVDPYTVT,COMMERCIAL FEEDER SERVICE
MSCU,FLORIDA-CENTRAL-AMERICA,FLORIDA - CENTRAL AMERICA SERVICE
MSCU,FLORIDA-FDR,FLORIDA FEEDER SERVICE
MSCU,GEORGIA-STRING-1,GEORGIA SERVICE STRING 1
MSCU,GEORGIA-STRING-3,GEORGIA SERVICE STRING 3
MSCU,GIOIA TAURO-E-MED,GIOIA TAURO - EAST MEDITERRANEAN SERVICE
MSCU,GIOIA-TAURO-BLACK-SEA-FDR,GIOIA TAURO - BLACK SEA FEEDER SERVICE
MSCU,GOLDEN-HORN,GOLDEN HORN SERVICE
MSCU,GREECE-USA,TURKEY - GREECE - UNITED STATES OF AMERICA SERVICE
MSCU,GRIFFIN,GRIFFIN SERVICE
MSCU,GUATEMEX-SHUTTLE,GUATEMEX SHUTTLE SERVICE
MSCU,GULF-OF-GUINEA-FDR,GULF OF GUINEA FEEDER SERVICE
MSCU,GULF-SAEC-STRING-1,GULF - SOUTH AMERICA EAST COAST SERVICE - STRING 1
MSCU,GULF-SAEC-STRING-2,GULF - SOUTH AMERICA EAST COAST SERVICE - STRING 2
MSCU,HIMALAYA-XPS,HIMALAYA EXPRESS SERVICE
MSCU,HYDE-USPEFMXPMS,HYDE GULF FEEDER SERVICE
MSCU,IAS-INDIA AFRICA,IAS - INDIA AFRICA SERVICE
MSCU,ILANGA-EXP,ILANGA EXPRESS SERVICE
MSCU,INCA,ASIA - LATIN AMERICA - INCA SERVICE
MSCU,INDIA-EAST_MED,INDIA - EAST MEDITERRANEAN EXPRESS SERVICE
MSCU,INDIAN-OCEAN3,INDIAN OCEAN RELAY SERVICE 3
MSCU,INDIAN-OCEAN4,INDIAN OCEAN RELAY SERVICE 4
MSCU,INDIA-SOUTHAFRICA,INDIA  - SOUTH AFRICA SERVICE
MSCU,INDIA-WEST_MED,INDIA-WEST MEDITERRANEAN SERVICE
MSCU,INDUSA,INDUSA SERVICE
MSCU,INDUS-XPS,INDUS EXPRESS SERVICE
MSCU,INTRA E-MED SERVICE,INTRA EAST - MEDITERRANEAN SERVICE
MSCU,IPANEMA,IPANEMA SERVICE
MSCU,ISRAEL-XPS,ISRAEL EXPRESS SERVICE
MSCU,JADE,ASIA - MEDITERRANEAN - JADE SERVICE
MSCU,JAGUAR,JAGUAR
MSCU,KAGUYA,KAGUYA SERVICE
MSCU,KAMCHATKA,KAMCHATKA SERVICE
MSCU,LA-GUAIRA-FDR,LA GUAIRA LOOP FEEDER SERVICE
MSCU,LANG-CO-EXP,LANG CO EXPRESS SERVICE
MSCU,LEVANTE-XPS,LEVANTE EXPRESS SERVICE
MSCU,LIBYA-1,LIBYA SERVICE 1
MSCU,LIBYA-3,LIBYA SERVICE 3
MSCU,LINE B,LINE BLACK SEA SERVICE
MSCU,LINE G STRING 2,LINE G STRING 2 SERVICE
MSCU,LINE-ANNABA,LINE ANNABA SERVICE
MSCU,LINE-BEJAIA,LINE BEJAIA SERVICE
MSCU,LINE-ORAN,LINE ORAN SERVICE
MSCU,LINE-SKIKDA,LINE SKIKDA SERVICE
MSCU,LINE-TUNIS,LINE TUNIS RO-RO SERVICE
MSCU,LINE-TUNIS-STRING-2,LINE TUNIS RO - RO SERVICE - STRING 2
MSCU,LINE-TUNIS1,LINE TUNIS RO - RO SERVICE 1
MSCU,LION,LION SERVICE
MSCU,LLAMA,LLAMA SERVICE
MSCU,LONE STAR EXPRESS,LONE STAR EXPRESS
MSCU,LONE-STAR-XPS,LONE STAR EXPRESS SERVICE
MSCU,MALABAR,MALABAR SERVICE
MSCU,MAPLE,MAPLE
MSCU,MAROC-EXP,MAROC EXPRESS SERVICE
MSCU,MCX,MEXICO - CENTRAL AMERICA X-PRESS SERVICE
MSCU,MEDGULF,MEDGULF SERVICE
MSCU,MEDUSEC,MEDUSEC SERVICE
MSCU,MIDDLE-EAST- LOOP4,MIDDLE EAST FEEDER - LOOP 4
MSCU,MIDDLE-EAST- LOOP5,MIDDLE EAST FEEDER - LOOP 5
MSCU,MIDDLE-EAST-FDR-LOOP1,MIDDLE EAST FEEDER SERVICE - LOOP 1
MSCU,MOGADISHU,MOGADISHU EXPRESS SERVICE
MSCU,MONTREAL-XPS,MONTREAL EXPRESS SERVICE 1
MSCU,NAPOLI SHUTTLE,NAPOLI SHUTTLE SERVICE
MSCU,NASSAU-EXP LOOP1,NASSAU EXPRESS SERVICE
MSCU,NEUATL-MEXICO,NEUATL - MEXICO SERVICE
MSCU,NEUATL1,NORTH EUROPE TRANSATLANTIC SERVICE 1
MSCU,NEUATL2,NORTH EUROPE TRANSATLANTIC SERVICE 2
MSCU,NEUATL3,NORTH EUROPE TRANSATLANTIC SERVICE 3
MSCU,NORWAY EXPRESS,NORWAY EXPRESS SERVICE
MSCU,NOUMEA,NOUMEA EXPRESS SERVICE
MSCU,NWC-CANARY-WAF-FDR,NORTH WEST COAST EUROPE - CANARY - WEST AFRICA FEEDER SERVICE
MSCU,NWC-DUBLIN-CORK,NWC - DUBLIN AND CORK SERVICE
MSCU,NWC-GREECE-TURKEY-AEGEAN,NORTH WEST COAST - GREECE - TURKEY - AEGEAN SERVICE
MSCU,NWC-IPAK,NORTH WEST COAST EUROPE - INDIA - PAKISTAN SERVICE
MSCU,NWC-MEXICO-EXP,NORTH WEST COAST - MEXICO EXPRESS SERVICE
MSCU,NWC-MOROCCO-WAF,NORTH WEST COAST EUROPE - MOROCCO - WEST AFRICA SERVICE
MSCU,NWC-PORTBURY-GREENOCK-LIV,NORTH WEST COAST EUROPE - PORTBURY - GREENOCK AND LIVERPOOL SERVICE
MSCU,NWC-SAEC-STRING-1,NORTH WEST COAST EUROPE - SOUTH AMERICA EAST COAST SERVICE - STRING 1
MSCU,NWC-SOUTH-AFRICA,NORTH WEST COAST EUROPE - SOUTH AFRICA SERVICE
MSCU,NWC-SPAIN-PORTUGAL,NORTH WEST COAST EUROPE -  SPAIN - PORTUGAL  SERVICE
MSCU,NWC-TURKEY-MARMARA,NORTH WEST COAST EUROPE - TURKEY AND MARMARA SERVICE
MSCU,NWC-USA-SAWC,NORTH EUROPE WEST COAST - UNITED STATES OF AMERICA - SOUTH AMERICA WEST COAST SERVICE
MSCU,OCEANIA-LP1,OCEANIA SERVICE - LOOP 1
MSCU,OCEANIA-LP2,OCEANIA SERVICE - LOOP 2
MSCU,ODYSSEY,ODYSSEY SERVICE
MSCU,ORCHID,ORCHID SERVICE
MSCU,ORIENT,ORIENT SERVICE
MSCU,ORIGAMI,ORIGAMI SERVICE
MSCU,PAITA-FDR,PAITA FEEDER SERVICE
MSCU,PANDA,PANDA SERVICE
MSCU,PEARL,PEARL SERVICE
MSCU,PELICAN,PELICAN SERVICE
MSCU,PERTIWI,PERTIWI SERVICE
MSCU,PHILADELPHIA-EXP,PHILADELPHIA EXPRESS SERVICE
MSCU,PHOENIX,PHOENIX SERVICE
MSCU,PORTOFSPAIN-FDR,PORT OF SPAIN FEEDER SERVICE
MSCU,PUERTO-CABELLO-FDR,PUERTO CABELLO LOOP FEEDER SERVICE
MSCU,RED SEA-FDR,RED SEA FEEDER SERVICE
MSCU,RED SEA-FDR-2,RED SEA FEEDER SERVICE 2
MSCU,REDSEA-FDR 3,RED SEA FEEDER SERVICE 3
MSCU,SAN-JUAN-FDR,SAN JUAN FEEDER SERVICE
MSCU,SANTANA,SANTANA SERVICE
MSCU,SCAN_BALTIC-USA,SCAN BALTIC - USA SERVICE
MSCU,SEAGULL,SEAGULL SERVICE
MSCU,SEAHORSE,SEAHORSE SERVICE
MSCU,SENTOSA,SENTOSA
MSCU,SHIKRA,SHIKRA SERVICE
MSCU,SHOSHOLOZA-FDR,SHOSHOLOZA FEEDER
MSCU,SHUTTLE-LINE-E3,LINE E3 - ANTALYA SHUTTLE SERVICE
MSCU,SHUTTLE-LINE-F,LINE F - GIOIA TAURO - BAR - BARI SHUTTLE SERVICE
MSCU,SHUTTLE-LINE-H,LINE H - GIOIA TAURO - BALKANS - SHUTTLE SERVICE
MSCU,SILK,SILK SERVICE
MSCU,SOUTH_ATLANTIC,SOUTH ATLANTIC SERVICE
MSCU,SOUTH-INDIA-FDR,SOUTH INDIA FEEDERING SERVICE
MSCU,SPAIN-MAURITANIA-SENEGAL,SPAIN - MAURITANIA & SENEGAL SERVICE
MSCU,SWAN,ASIA - NORTH EUROPE - SWAN SERVICE
MSCU,SYRIA-SHUTTLE,SYRIA SHUTTLE SERVICE
MSCU,TAIWAN-NINGBO-FDR-LOOP1,TAIWAN - NINGBO FEEDER SERVICE
MSCU,TAIWAN-NINGBO-FDR-LOOP2,TAIWAN - NINGBO FEEDER SERVICE
MSCU,TAIWAN-YANTIAN-FDR,TAIWAN - YANTIAN FEEDER SERVICE
MSCU,TEKIRDAG-BULGARIA-FDR,TEKIRDAG - BULGARIA FEEDER SERVICE
MSCU,TIGER,ASIA-MEDITERRANEAN-TIGER SERVICE
MSCU,TRINIDAD-SURINAME-AFS-FDR,TRINIDAD - SURINAME - ATLANTIC FEEDER SERVICE
MSCU,TURBO-FDR,TURBO FEEDER SERVICE
MSCU,TURKEY-LIVERPOOL,TURKEY - LIVERPOOL SERVICE
MSCU,TURKEY-MAIN,NORTH WEST COAST EUROPE - TURKEY MAIN SERVICE
MSCU,TURKEY-NORTH AFRICA,TURKEY - NORTH AFRICA SERVICE
MSCU,TURKIYE-WEST_MED-WAF,TURKIYE - WEST MED - WAF SERVICE
MSCU,TYRRHENIAN-SHUTTLE,TYRRHENIAN SHUTTLE SERVICE
MSCU,UPPER-GULF-EXP,UPPER GULF EXPRESS SERVICE
MSCU,USA-SAEC-STRING-1,UNITED STATES OF AMERICA - SOUTH AMERICA EAST COAST SERVICE - STRING 1
MSCU,USA-SAF,UNITED STATES OF AMERICA-SOUTH AFRICA SERVICE
MSCU,VITORIA-FDR,VITORIA FEEDER SERVICE
MSCU,WAMS,NORTH AMERICA WEST COAST - MEXICO - GUATEMALA - PANAMA - COLOMBIA SERVICE
MSCU,WCCA,WEST COAST CENTRAL AMERICA SERVICE
MSCU,WEC-EAST_SPAIN_CANARIAN,WEST EAST COAST - EAST SPAIN CANARIAN SERVICE
MSCU,WEC-INTRASPAIN,WEST EAST COAST - INTRA SPAIN SERVICE
MSCU,WEC-MOROCCAN-PORTUGAL,WEST EAST COAST - MOROCCAN - PORTUGAL SERVICE
MSCU,WEC-NSC-UK-PT,WEC - NSC - UNITED KINGDOM - PORTUGAL SERVICE I
MSCU,WEC-NWC-SPAIN-PORTUGAL,WEST EAST COAST - NORTH WEST COAST - SPAIN - PORTUGAL SERVICE
MSCU,WEC-NWC-SPAIN-PORTUGAL-2,WEST EAST COAST - NORTH WEST COAST - SPAIN - PORTUGAL SERVICE 2
MSCU,WEST_MED-SAEC,WEST MEDITERRANEAN-SOUTH AMERICA EAST COAST SERVICE
NIDU,A01,WEST AFRICA FEEDER SERVICE
NIDU,A04,WEST AFRICA FEEDER ANGOLA SERVICE
NIDU,EA1,WEST EUROPE WEST AFRICA SERVICE
NIDU,EA2,WEST AFRICA - EUROPE SERVICE
NIDU,EE1,EASTERN MEDITERRANEAN - WEST AFRICA SERVICE
NIDU,FA1,WEST AFRICA - ASIA SERVICE
NIDU,FEWA,FAR EAST - WEST AFRICA SERVICE
NIDU,SA1,EAST COAST SOUTH AMERICA - WEST AFRICA SERVICE
NSSL,BIH,BUSAN INCHEON HAIPHONG SERVICE
NSSL,BKH,KOREA - JAPAN SERVICE
NSSL,CJ2,CHINA JAPAN SERVICE 2
NSSL,DBS,BUSAN SHANGHAI SERVICE
NSSL,ELB,PUSAN - LIANYUNGANG - QINGDAO SERVICE
NSSL,HPX,INCHEON - HAIPHONG SERVICE
NSSL,IHS,INCHEON - HAIPHONG SERVICE
NSSL,KHP,KOREA - HAIPONG SERVICE
NSSL,KJS,KOREA - JAPAN SERVICE
NSSL,KMV,KOREA PHILLIPPINES EXPRESS SERVICE
NSSL,KNX,KOREA - NANSHA EXPRESS SERVICE
NSSL,KST,KOREA SHIPPING THAILAND SERVICE
NSSL,KVT,KOREA - VIETNAM THAILAND SERVICE
NSSL,NCK,DALIAN PUSAN SERVICE
NSSL,NSP,NEW SHANGHAI PENDULUM SERVICE
NSSL,NS3,NEW SUPER SERVICE 3
NSSL,NTP,NEW TOHOKU PENDULUM SERVICE
NSSL,NTX,NEW THAILAND EXPRESS SERVICE
NSSL,PD1,PENDULUM SERVICE 1
NSSL,PD2,PENDULUM SERVICE 2
NSSL,RNV,NORTH CHINA VIETNAM SERVICE
NSSL,VTX,VIETNAM THAILAND EXPRESS SERVICE
ONEY,ACP,KINGSTON - MANZANILLO SERVICE
ONEY,ADX,ADRIATIC EXPRESS SERVICE
ONEY,AG2,ASIA GULF EXPRESS SERVICE 2
ONEY,AG3,ASIA GULF EXPRESS SERVICE 3
ONEY,AG4,ASIA GULF EXPRESS SERVICE 4
ONEY,AHX,ASIA HAWAII EXPRESS SERVICE
ONEY,AIM,AFRICA INDIA AND MIDDLE EAST SERVICE
ONEY,ALC,SANTOS ITAGUAI SERVICE
ONEY,AL1,Atlantic 1
ONEY,AL2,ATLANTIC SERVICE 2
ONEY,AL3,ATLANTIC SERVICE 3
ONEY,AL4,ATLANTIC SERVICE 4
ONEY,AL5,AL5: Atlantic 5
ONEY,AL6,ATLANTIC SERVICE 6
ONEY,ANG,ATLANTIC NORTH - SOUTH GULF EXPRESS SERVICE - ANSG
ONEY,ANSG,Atlantic North-South Gulf Express
ONEY,ARB,AFRICA RAINBOW BRIDGE SERVICE
ONEY,ARS,AFRICA RAINBOW SHUTTLE SERVICE
ONEY,AR1,ASIA RED SEA SERVICE 1
ONEY,ATS,ALTIPLANO SERVICE
ONEY,AUE,AUSTRALIA EAST ASIA SERVICE
ONEY,AUN,AUSTRALIA NORTH - EAST ASIA SERVICE
ONEY,AU1,AUSTRALIA SERVICE 1
ONEY,AU2,AUSTRALIA SERVICE 2
ONEY,AX1,ASIA LATIN AMERICA EXPRESS SERVICE 1 - ALX1
ONEY,AX2,ASIA LATIN AMERICA EXPRESS SERVICE 2 - ALX2
ONEY,AX3,ASIA LATIN AMERICA EXPRESS SERVICE 3 - ALX3
ONEY,BAS,BANGLADESH SINGAPORE SERVICE
ONEY,BAS2,Bangladesh Service 2
ONEY,BAX,BALTIC SEA EXPRESS SERVICE
ONEY,BA2-LOOP1,BANGLADESH SERVICE  - LOOP 1
ONEY,BA2-LOOP2,BANGLADESH SERVICE - LOOP 2
ONEY,BBX,BELGIUM BALTIC EXPRESS SERVICE
ONEY,BHX,Bohai Express
ONEY,BHX2,BHX2: Bohai Express 2
ONEY,BH3,BOHAI FEEDER SERVICE 3
ONEY,BKK,BANGKOK  SHUTTLE SERVICE
ONEY,BMX,BMX1: Belawan Service 1
ONEY,BMX1,BELAWAN SERVICE 1 - BMX
ONEY,BNX,BUSAN NIIGATA EXPRESS SERVICE
ONEY,CCU,CCU: Calcutta Express
ONEY,CCX,CHINA CHENNAI EXPRESS SERVICE
ONEY,CID,China Indonesia Service
ONEY,CIM,CHINA - INDONESIA - MALAYSIA SERVICE
ONEY,CIP,CHINA INDONESIA - PHILIPPINES SERVICE
ONEY,CKI,CHINA - KOREA - INDONESIA SERVICE
ONEY,CM2,CHINA - INDONESIA - MALAYSIA SERVICE 2
ONEY,COK Loop 3,Cochin Service
ONEY,CP1,CHINA PACIFIC EXPRESS SERVICE 1
ONEY,CP2,CHINA PACIFIC EXPRESS SERVICE 2
ONEY,CP3,CHINA PACIFIC EXPRESS SERVICE 3
ONEY,CP4,CHINA PACIFIC EXPRESS SERVICE 4
ONEY,CP8,CHINA PHILIPPINES SERVICE 8
ONEY,CTP,THAILAND PHILIPPINES VIETNAM SERVICE
ONEY,CTS,CHINA - THAILAND SERVICE
ONEY,CU2,SINGAPORE CALCUTTA EXPRESS SERVICE 2
ONEY,CX1,CARIBBEAN EXPRESS SERVICE 1
ONEY,CX2,CARIBBEAN EXPRESS SERVICE 2
ONEY,CX3,CARIBBEAN EXPRESS SERVICE 3
ONEY,CX4,CARIBBEAN EXPRESS SERVICE 4
ONEY,CX5,CARIBBEAN EXPRESS SERVICE 5
ONEY,DJB,JAMBI SERVICE
ONEY,DSX-LOOP1,DSX: Denmark Sweden Express Loop 1
ONEY,DSX-LOOP2,DSX: Denmark Sweden Express Loop 2
ONEY,EA2,EAST AFRICA SERVICE 2
ONEY,EA3,EAST AFRICA SERVICE 3
ONEY,EA4,EAST AFRICA SERVICE 4
ONEY,ECR,EASTERN CAPE REEFER SERVICE
ONEY,EC1,EAST COAST SERVICE 1
ONEY,EC2,EAST COAST SERVICE 2
ONEY,EC5,EAST COAST 5
ONEY,EC6,EAST COAST SERVICE 6
ONEY,ELF,EAST LONDON FEEDER SERVICE
ONEY,EMA,EAST MEDITERRANEAN AMERICA SERVICE
ONEY,FE2,FAR EAST EUROPE SERVICE 2
ONEY,FE3,FAR EAST EUROPE SERVICE 3
ONEY,FE4,FAR EAST EUROPE SERVICE 4
ONEY,FE5,FAR EAST EUROPE SERVICE 5
ONEY,FI1,FINLAND EXPRESS SERVICE 1
ONEY,FP1-EUROPE,FAR EAST PACIFIC PENDULUM SERVICE 1 - EUROPE
ONEY,FP1-US,FAR EAST PACIFIC PENDULUM SERVICE 1 - UNITED STATES
ONEY,GPX,GUAYAQUIL PAITA EXPRESS SERVICE
ONEY,HAS,HOKKAI ARIRANG SERVICE
